sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
240449332	114035641	22	M	1	2	X	507906284
240449333	114035641	53	F	1	0	X	X
240449335	114023291	22	M	1	2	X	508191509
240449336	114023291	53	F	1	0	X	X
240449337	114018663	54	M	1	1	X	507976962
240449341	114014139	22	M	1	2	X	507976455
240449342	114014139	53	F	1	0	X	X
240449343	114022373	54	M	1	1	X	507975156
240449344	114022373	22	M	1	2	X	507978292
240449345	114022373	53	F	1	0	X	X
240449346	114015276	54	M	1	1	X	507976962
240449348	114015276	53	F	1	0	X	X
240449349	114024288	54	M	1	1	X	507958894
240449352	114031120	54	M	1	1	X	507972797
240449353	114031120	22	M	1	2	X	507978631
240449354	114031120	53	F	1	0	X	X
240449355	114014201	54	M	1	1	X	507976201
240449356	114014201	22	M	1	2	X	507977259
240449357	114014201	53	F	1	0	X	X
240449364	114015253	54	M	1	1	X	508191758
240449370	114046631	54	M	1	1	X	507974951
240449377	114035369	22	M	1	2	X	507972797
240449378	114035369	53	F	1	0	X	X
240449380	114049407	22	M	1	2	X	507978458
240449381	114049407	53	F	1	0	X	X
240449383	114027573	22	M	1	2	X	507975930
240449384	114027573	53	F	1	0	X	X
240449388	114027657	54	M	1	1	X	507978062
240449390	114027657	53	F	1	0	X	X
240449400	114021605	54	M	1	1	X	507976942
240449401	114021605	22	M	1	2	X	507975941
240449404	114012827	22	M	1	2	X	507906083
240449405	114012827	53	F	1	0	X	X
240449409	114046386	54	M	1	1	X	507974009
240449410	114046386	22	M	1	2	X	507977860
240449411	114046386	53	F	1	0	X	X
240449413	114023992	22	M	1	2	X	507977568
240449416	114041192	22	M	1	2	X	507952228
240449417	114041192	53	F	1	0	X	X
240449421	114038407	54	M	1	1	X	507964176
240449423	114038407	53	F	1	0	X	X
240526590	114032120	26	F	1	1	X	507976852
240526591	114032120	32	M	1	0	X	507978096
240526592	114012762	26	F	1	1	X	508183810
240526601	114036650	32	M	1	0	X	507979063
240526602	114036314	26	F	1	1	X	507973206
240526607	114026770	32	M	1	0	X	507974782
240526608	114030746	26	F	1	1	X	507978367
240526612	114049339	26	F	1	1	X	507975200
240526613	114049339	32	M	1	0	X	507979227
240526615	114027498	32	M	1	0	X	507977919
240864831	114041230	10	M	1	2	450053179	X
240864843	114049355	10	M	1	2	450066968	X
240864844	114049355	8	M	1	2	450066968	X
240864845	114049355	40	M	1	0	X	507976422
240864846	114038276	43	F	1	1	X	507972942
240864848	114038276	8	M	1	2	450053632	X
240864849	114038276	40	M	1	0	X	507951659
240864855	114049193	10	M	1	2	450068395	X
240864856	114049193	8	M	1	2	450068395	X
240864858	114025191	43	F	1	1	X	507976935
240864859	114025191	10	M	1	2	450058351	X
240864863	114013774	10	M	1	2	450066968	X
240864864	114013774	8	M	1	2	450066968	X
240864865	114013774	40	M	1	0	X	507929043
240864868	114024313	8	M	1	2	450066968	X
240864869	114024313	40	M	1	0	X	507977158
240864893	114029753	40	M	1	0	X	507976892
240864898	114013337	43	F	1	1	X	508179789
240864899	114013337	10	M	1	2	450069322	X
240864900	114013337	8	M	1	2	450069322	X
240864901	114013337	40	M	1	0	X	507913847
240864902	114025065	43	F	1	1	X	507958399
240864903	114025065	10	M	1	2	450066968	X
240864905	114025065	40	M	1	0	X	507979344
240864907	114045934	10	M	1	2	450068395	X
240864908	114045934	8	M	1	2	450068395	X
240864909	114045934	40	M	1	0	X	507973224
240864911	114028631	10	M	1	2	450066968	X
240864914	114027671	43	F	1	1	X	507958139
240864915	114027671	10	M	1	2	450068395	X
240864917	114027671	40	M	1	0	X	507974924
240864930	114038978	43	F	1	1	X	507952790
240864934	114039324	43	F	1	1	X	507961432
240864936	114039324	8	M	1	2	450053632	X
240896444	114048447	36	F	1	1	X	507977771
240896445	114048447	5	F	1	2	450066968	X
240896447	114029344	45	M	1	0	X	507976801
240896451	114027760	45	M	1	0	X	507978116
240896452	114027760	36	F	1	1	X	507973712
240896453	114027760	5	F	1	2	450068395	X
240918986	114039154	13	F	1	2	450152697	X
240918987	114039154	9	F	1	2	450143912	X
240918988	114037453	33	F	1	0	X	507943232
240918989	114037453	13	F	1	2	450141020	X
240918990	114037453	9	F	1	2	450115663	X
240918992	114030424	13	F	1	2	450114997	X
240918994	114036990	33	F	1	0	X	507972797
240918996	114036990	9	F	1	2	450081244	X
240919009	114034937	33	F	1	0	X	507950271
240919010	114034937	13	F	1	2	450141020	X
240919011	114034937	9	F	1	2	450081244	X
240919015	114029148	33	F	1	0	X	507975871
240919016	114029148	13	F	1	2	450114997	X
240919023	114038884	9	F	1	2	450152697	X
240984782	114041384	66	F	1	0	X	507975161
240984785	114031298	66	F	1	0	X	507978447
240984786	114039859	66	F	1	0	X	507972797
240984792	114013274	66	F	1	0	X	507948972
240984793	114030146	66	F	1	0	X	507972882
240984796	114021392	66	F	1	0	X	507974782
240984797	114049260	66	F	1	0	X	507955817
240984798	114036893	66	F	1	0	X	507972882
240984801	114049188	66	F	1	0	X	507976846
240984803	114021973	66	F	1	0	X	507978302
240984806	114030681	66	F	1	0	X	508189542
240984813	114018088	66	F	1	0	X	507951524
240984816	114040662	66	F	1	0	X	507974764
240984818	114010777	66	F	1	0	X	505789654
240984819	114028660	66	F	1	0	X	507979415
240984824	114025098	66	F	1	0	X	507979778
240984825	114026062	66	F	1	0	X	507976515
240984827	114028907	66	F	1	0	X	507974760
240984831	114017304	66	F	1	0	X	507949659
240984832	114042796	66	F	1	0	X	507976892
240984835	114040354	66	F	1	0	X	507977513
240984838	114030224	66	F	1	0	X	507978302
240984840	114033591	66	F	1	0	X	507975024
240984841	114041191	66	F	1	0	X	507951524
240984842	114014916	66	F	1	0	X	507977218
240984843	114046078	66	F	1	0	X	507972533
241068748	114030390	25	F	1	1	X	X
241068749	114030390	1	M	1	2	X	X
241179020	114026371	18	M	1	2	450101856	X
241179023	114021935	48	M	1	0	X	X
241179026	114012267	19	M	1	2	X	507972862
241179027	114012267	23	M	1	2	X	X
241179029	114012267	46	F	1	1	X	507972898
241179032	114028082	23	M	1	2	X	X
241179034	114028082	46	F	1	1	X	507977906
241179038	114013011	48	M	1	0	X	X
241179046	114012402	19	M	1	2	X	510595443
241179047	114012402	23	M	1	2	X	X
241179048	114012402	48	M	1	0	X	X
241179049	114012402	46	F	1	1	X	507903427
241179050	114012402	18	M	1	2	450101856	X
241179053	114024084	48	M	1	0	X	X
241179061	114019544	19	M	1	2	X	507975910
241179062	114019544	23	M	1	2	X	X
241260415	114019564	25	F	1	2	X	X
241260420	114039329	46	M	1	0	X	507972955
241260421	114039329	25	F	1	2	X	X
241260422	114039329	44	F	1	1	X	507977663
241260428	114017162	44	F	1	1	X	507979063
241260430	114033763	25	F	1	2	X	X
241260431	114033763	44	F	1	1	X	507976778
241260440	114014608	44	F	1	1	X	507916086
241260444	114010833	46	M	1	0	X	505788961
241260445	114010833	25	F	1	2	X	X
241260446	114010833	44	F	1	1	X	507916737
241260450	114028186	46	M	1	0	X	507716453
241260452	114028186	44	F	1	1	X	507976168
241260453	114029214	46	M	1	0	X	507977258
241260456	114032155	46	M	1	0	X	507904683
241260458	114032155	44	F	1	1	X	507975226
241260463	114049267	25	F	1	2	X	X
241260464	114049267	44	F	1	1	X	507975930
241260468	114012667	46	M	1	0	X	507969799
241260470	114012667	44	F	1	1	X	507951198
241260475	114018345	25	F	1	2	X	X
241332652	114044537	60	F	1	0	X	507975488
241332655	114015303	60	F	1	0	X	507949160
241407967	114047053	26	F	1	1	X	507977513
241407969	114029687	26	F	1	1	X	507976799
241407979	114046931	26	F	1	1	X	507977789
241407981	114013144	26	F	1	1	X	507978297
241407982	114013144	31	M	1	0	X	507972897
241407984	114028871	31	M	1	0	X	507973212
241407988	114030448	31	M	1	0	X	507976801
241407990	114044915	31	M	1	0	X	508184838
241408018	114033808	31	M	1	0	X	507975921
241408021	114016098	26	F	1	1	X	507976499
241408033	114021831	26	F	1	1	X	507976852
241408043	114021588	26	F	1	1	X	507977275
241408044	114021588	31	M	1	0	X	507975444
241408045	114035730	26	F	1	1	X	507971342
241408046	114035730	31	M	1	0	X	507975921
241408051	114014821	26	F	1	1	X	507977183
241408054	114035812	31	M	1	0	X	507972797
241408055	114018050	26	F	1	1	X	507978278
241408059	114034102	26	F	1	1	X	507953727
241408065	114036575	26	F	1	1	X	507972815
241422747	114048740	18	F	1	2	450101856	X
241422748	114048740	11	M	1	2	450056631	X
241422755	114046973	45	F	1	0	X	507975911
241422756	114046973	18	F	1	2	450101856	X
241422757	114046973	11	M	1	2	450056631	X
241422767	114027196	45	F	1	0	X	507979295
241422769	114027196	11	M	1	2	450056631	X
241422770	114032283	45	F	1	0	X	507976801
241422771	114032283	18	F	1	2	450101856	X
241422772	114032283	11	M	1	2	450068395	X
241422777	114048328	18	F	1	2	450101856	X
241422778	114048328	11	M	1	2	450056631	X
241422779	114026347	45	F	1	0	X	507977263
241422783	114027814	18	F	1	2	450101856	X
241422784	114027814	11	M	1	2	450068395	X
241422791	114027703	45	F	1	0	X	507957140
241422792	114027703	18	F	1	2	450101856	X
241422797	114023578	45	F	1	0	X	507979719
241422815	114047278	45	F	1	0	X	507948907
241422816	114047278	18	F	1	2	450101856	X
241422817	114047278	11	M	1	2	450056631	X
241422821	114032659	45	F	1	0	X	507976604
241422822	114032659	18	F	1	2	450101856	X
241422824	114026726	45	F	1	0	X	507978094
241422825	114026726	18	F	1	2	450143916	X
241422826	114026726	11	M	1	2	450056631	X
241422827	114048331	45	F	1	0	X	507977919
241422829	114048331	11	M	1	2	450056631	X
241422854	114010893	45	F	1	0	X	507968479
241422855	114010893	18	F	1	2	450154927	X
241422856	114010893	11	M	1	2	450055807	X
241422866	114043942	45	F	1	0	X	507972294
241422867	114043942	18	F	1	2	450101856	X
241422869	114010918	45	F	1	0	X	508179782
241422870	114010918	18	F	1	2	450101856	X
241422879	114044041	18	F	1	2	450107280	X
241422880	114044041	11	M	1	2	450068395	X
241422881	114040637	45	F	1	0	X	507905020
241422882	114040637	18	F	1	2	450101856	X
241422883	114040637	11	M	1	2	450053632	X
241422890	114048285	45	F	1	0	X	507977978
241422892	114048285	11	M	1	2	450056631	X
241422896	114039461	45	F	1	0	X	507976562
241422902	114037301	45	F	1	0	X	508172364
241422903	114037301	18	F	1	2	450154927	X
241422904	114037301	11	M	1	2	450056631	X
241487942	114042630	60	F	1	10	X	X
241487943	114042630	58	M	1	0	X	507974996
241487945	114015670	58	M	1	0	X	507976523
241487949	114046494	58	M	1	0	X	507978458
241487952	114038259	60	F	1	10	X	X
241487956	114026931	60	F	1	10	X	X
241487957	114026931	58	M	1	0	X	507977648
241487958	114021982	60	F	1	10	X	X
241487962	114020709	60	F	1	10	X	X
241487963	114020709	58	M	1	0	X	507979063
241487964	114036272	60	F	1	10	X	X
241487968	114018310	60	F	1	10	X	X
241487970	114025716	60	F	1	10	X	X
241487978	114036190	60	F	1	10	X	X
241487979	114036190	58	M	1	0	X	508189535
241487980	114041459	60	F	1	10	X	X
241487998	114040325	60	F	1	10	X	X
241488005	114049254	58	M	1	0	X	507978157
241488008	114027445	60	F	1	10	X	X
241488009	114027445	58	M	1	0	X	507976852
241488015	114037010	58	M	1	0	X	507950637
241569871	114023723	44	F	1	0	X	507973033
241569874	114042356	14	F	1	2	450120885	X
241569875	114042356	44	F	1	0	X	507975532
241569884	114045047	4	F	1	2	X	X
241569892	114029911	4	F	1	2	X	X
241569893	114029911	46	M	1	10	X	X
241569894	114029911	14	F	1	2	450114997	X
241569895	114029911	44	F	1	0	X	507977311
241569899	114015240	44	F	1	0	X	507978340
241569902	114014824	14	F	1	2	450115194	X
241569903	114014824	44	F	1	0	X	507975365
241569904	114049792	4	F	1	2	X	X
241569907	114049792	44	F	1	0	X	507977870
241569921	114036822	46	M	1	10	X	X
241569923	114036822	44	F	1	0	X	507957877
241569924	114026419	4	F	1	2	X	X
241569931	114029371	44	F	1	0	X	507977263
241569938	114031551	14	F	1	2	450107280	X
241631125	114022155	5	F	1	2	450112122	X
241631126	114022155	39	M	1	0	X	507977007
241631127	114022155	2	F	1	2	X	X
241631146	114018627	39	M	1	0	X	507979651
241631153	114038576	5	F	1	2	450152697	X
241631155	114038576	2	F	1	2	X	X
241631159	114045591	2	F	1	2	X	X
241631176	114038480	34	F	1	1	X	507972575
241631177	114015952	5	F	1	2	450115194	X
241631179	114015952	2	F	1	2	X	X
241631180	114015952	34	F	1	1	X	507977215
241645893	114012337	66	F	1	0	X	X
241645913	114038065	66	F	1	0	X	X
241645914	114038065	82	F	1	4	X	X
241645917	114044266	66	F	1	0	X	X
241645918	114044266	82	F	1	4	X	X
241645919	114019850	66	F	1	0	X	X
241645920	114019850	82	F	1	4	X	X
241645926	114043787	82	F	1	4	X	X
241645928	114016836	82	F	1	4	X	X
241645929	114018432	66	F	1	0	X	X
241645935	114011455	66	F	1	0	X	X
241645939	114044013	66	F	1	0	X	X
241645940	114044013	82	F	1	4	X	X
241645941	114016937	66	F	1	0	X	X
241645942	114016937	82	F	1	4	X	X
241645943	114014662	66	F	1	0	X	X
241645944	114014662	82	F	1	4	X	X
241726295	114034127	35	M	1	1	X	507975921
241726296	114034127	27	F	1	0	X	507977590
241726298	114033711	35	M	1	1	X	507976801
241726300	114033711	0	M	1	2	X	X
241762911	114016036	9	M	1	2	450066968	X
241762914	114040464	43	M	1	0	X	507972797
241762915	114040464	41	F	1	1	X	507972193
241762917	114040464	7	F	1	2	450053632	X
241762918	114030095	12	F	1	2	450056631	X
241762920	114030095	41	F	1	1	X	508194943
241762924	114029265	43	M	1	0	X	507975137
241762925	114029265	41	F	1	1	X	507975143
241762926	114029265	9	M	1	2	450066968	X
241762928	114011854	12	F	1	2	450053632	X
241762930	114011854	41	F	1	1	X	507979993
241762932	114011854	7	F	1	2	450053632	X
241762943	114022831	12	F	1	2	450058351	X
241762945	114022831	41	F	1	1	X	507976969
241762946	114022831	9	M	1	2	450058351	X
241762947	114022831	7	F	1	2	450058351	X
241762955	114023049	41	F	1	1	X	507978983
241762957	114023049	7	F	1	2	450058351	X
241762963	114016543	12	F	1	2	450058351	X
241762964	114016543	43	M	1	0	X	507977490
241762965	114016543	41	F	1	1	X	507979381
241762966	114016543	9	M	1	2	450058351	X
241762968	114011115	12	F	1	2	450053632	X
241762972	114011115	7	F	1	2	450053632	X
241762974	114020650	43	M	1	0	X	507979296
241762976	114020650	9	M	1	2	450058351	X
241762977	114020650	7	F	1	2	450058351	X
241762981	114016732	9	M	1	2	450058351	X
241762982	114016732	7	F	1	2	450058351	X
241762988	114017113	12	F	1	2	450056631	X
241762989	114017113	43	M	1	0	X	505794291
241762990	114017113	41	F	1	1	X	507908370
241762991	114017113	9	M	1	2	450066968	X
241762994	114015137	43	M	1	0	X	507977023
241762996	114015137	9	M	1	2	450058351	X
241762997	114015137	7	F	1	2	450058351	X
241763004	114018177	43	M	1	0	X	507976255
241763007	114018177	7	F	1	2	450066968	X
241864689	114032331	54	M	1	0	X	507921766
241864691	114032331	25	F	1	2	X	507974949
241864694	114028917	55	F	1	1	X	507975200
241864695	114028917	25	F	1	2	X	507975799
241864696	114028917	23	M	1	2	X	508187309
241864697	114017017	54	M	1	0	X	506066895
241864698	114017017	55	F	1	1	X	507979184
241864699	114017017	25	F	1	2	X	507969690
241864704	114017525	23	M	1	2	X	507977389
241864705	114012852	54	M	1	0	X	507977552
241864711	114017942	25	F	1	2	X	507976135
241864712	114017942	23	M	1	2	X	507976474
241864713	114014418	54	M	1	0	X	507978426
241864714	114014418	55	F	1	1	X	507977263
241877741	114025826	25	M	2	10	X	X
241877745	114035871	20	F	1	0	X	507972475
241877753	114033490	25	M	2	10	X	X
241968950	114039541	20	M	1	2	X	507969690
241968952	114039541	47	F	1	1	X	507976801
241968961	114025122	47	F	1	1	X	507979820
241968962	114029528	20	M	1	2	X	507977669
241968963	114029528	43	M	1	0	X	507978361
241968974	114022415	20	M	1	2	X	507949038
241968976	114022415	47	F	1	1	X	507978278
241968980	114025606	20	M	1	2	X	507952710
241968982	114025606	47	F	1	1	X	507953153
241968986	114023605	20	M	1	2	X	507976969
241968988	114023605	47	F	1	1	X	507972797
241968990	114012479	43	M	1	0	X	507976957
241968992	114044381	20	M	1	2	X	507949659
241968994	114044381	47	F	1	1	X	507975023
241968996	114018852	43	M	1	0	X	507910802
241968999	114020461	43	M	1	0	X	507977528
241969000	114020461	47	F	1	1	X	507978940
241969002	114012471	43	M	1	0	X	507969690
241969022	114045939	20	M	1	2	X	507969690
241978169	114034609	11	M	1	2	450053632	X
241978170	114034609	46	F	1	1	X	X
241978171	114034609	50	M	1	0	X	507973004
241978172	114034609	13	F	1	2	450053632	X
241978173	114034609	17	M	1	2	450053632	X
241978174	114046727	11	M	1	2	450069322	X
241978175	114046727	46	F	1	1	X	X
241978184	114046001	11	M	1	2	450068395	X
241978185	114046001	46	F	1	1	X	X
241978187	114046001	13	F	1	2	450068395	X
241978188	114046001	17	M	1	2	450053632	X
241978209	114049722	11	M	1	2	450056631	X
241978211	114049722	50	M	1	0	X	507979227
241978212	114049722	13	F	1	2	450056631	X
241978227	114012443	13	F	1	2	450053632	X
241978234	114016747	11	M	1	2	450058351	X
241978235	114016747	46	F	1	1	X	X
241978236	114016747	50	M	1	0	X	507976352
241978243	114022557	17	M	1	2	450056631	X
241978254	114026395	11	M	1	2	450056631	X
241978255	114026395	46	F	1	1	X	X
241978256	114026395	50	M	1	0	X	505806244
241978257	114026395	13	F	1	2	450056631	X
241978258	114026395	17	M	1	2	450056631	X
241978261	114039213	50	M	1	0	X	507907294
241978264	114011930	11	M	1	2	450069322	X
241978265	114011930	46	F	1	1	X	X
241978266	114011930	50	M	1	0	X	507962181
241978267	114011930	13	F	1	2	450069322	X
241978268	114011930	17	M	1	2	450053632	X
241978274	114028904	11	M	1	2	450056631	X
241978277	114028904	13	F	1	2	450056631	X
241978278	114028904	17	M	1	2	450056631	X
242042124	114011791	1	F	1	2	X	X
242042125	114011791	25	F	1	0	X	507950128
242042126	114011791	31	M	1	1	X	507974319
242042133	114036851	1	F	1	2	X	X
242042135	114036851	31	M	1	1	X	507973055
242042138	114015663	31	M	1	1	X	507976936
242042141	114034293	31	M	1	1	X	507976852
242140883	114025968	6	F	1	2	450066968	X
242140886	114020189	34	M	1	0	X	X
242140887	114020189	6	F	1	2	450066968	X
242140890	114016034	34	M	1	0	X	X
242140896	114032126	34	M	1	0	X	X
242140897	114032126	6	F	1	2	450066968	X
242140904	114029961	34	M	1	0	X	X
242140905	114029961	6	F	1	2	450066968	X
242140910	114020107	34	M	1	0	X	X
242140911	114020107	6	F	1	2	450066968	X
242140913	114028723	6	F	1	2	450066968	X
242140915	114012953	6	F	1	2	450066968	X
242152901	114018247	5	M	9	5	450123112	X
242152903	114018247	52	F	1	0	X	507949834
242152905	114032110	5	M	9	5	450113448	X
242152906	114032110	55	M	1	1	X	507976197
242152907	114032110	52	F	1	0	X	507977593
242152908	114032110	25	F	1	2	X	507975456
242152909	114041215	5	M	9	5	450137634	X
242152913	114031031	5	M	9	5	450113448	X
242152916	114031031	25	F	1	2	X	507964617
242152919	114035105	52	F	1	0	X	507973204
242152920	114035105	25	F	1	2	X	507905524
242152921	114037314	5	M	9	5	450144316	X
242152922	114037314	55	M	1	1	X	507972815
242152935	114026608	52	F	1	0	X	507976801
242152937	114037580	5	M	9	5	450152697	X
242152938	114037580	55	M	1	1	X	507967503
242152939	114037580	52	F	1	0	X	507972483
242152940	114037580	25	F	1	2	X	507969690
242152944	114032318	25	F	1	2	X	507976702
242152950	114034317	55	M	1	1	X	507964638
242152954	114028523	55	M	1	1	X	508198535
242152956	114028523	25	F	1	2	X	507974910
242152973	114024925	5	M	9	5	450108262	X
242152975	114024925	52	F	1	0	X	507931945
242152976	114024925	25	F	1	2	X	507979844
242153007	114027622	52	F	1	0	X	507977856
242153008	114027622	25	F	1	2	X	507972797
242153009	114038442	5	M	9	5	450152697	X
242153010	114038442	55	M	1	1	X	507910062
242153011	114038442	52	F	1	0	X	507972797
242153012	114038442	25	F	1	2	X	507935832
242153014	114024414	55	M	1	1	X	505785282
242153015	114024414	52	F	1	0	X	507967370
242153018	114036181	55	M	1	1	X	508185945
242153019	114036181	52	F	1	0	X	508182725
242153020	114036181	25	F	1	2	X	507972919
242153026	114011823	55	M	1	1	X	507928597
242153028	114011823	25	F	1	2	X	507961901
242153029	114048305	5	M	9	5	450108262	X
242153031	114048305	52	F	1	0	X	507977995
242153032	114048305	25	F	1	2	X	507974200
242153037	114023237	5	M	9	5	450124118	X
242153038	114023237	55	M	1	1	X	507973280
242153039	114023237	52	F	1	0	X	507976281
242153049	114012153	5	M	9	5	450115663	X
242153050	114012153	55	M	1	1	X	508197587
242153052	114012153	25	F	1	2	X	507963467
242153056	114018605	25	F	1	2	X	507977980
242153058	114023708	55	M	1	1	X	507949659
242153059	114023708	52	F	1	0	X	507973218
242153060	114023708	25	F	1	2	X	507974334
242153063	114025140	52	F	1	0	X	507976995
242153064	114025140	25	F	1	2	X	505796099
242153086	114019554	55	M	1	1	X	507976852
242153087	114019554	52	F	1	0	X	507977105
242153089	114023686	5	M	9	5	450124118	X
242153090	114023686	55	M	1	1	X	507976648
242153092	114023686	25	F	1	2	X	507977372
242153097	114037311	5	M	9	5	450115663	X
242153098	114037311	55	M	1	1	X	507965134
242153099	114037311	52	F	1	0	X	507974017
242153100	114037311	25	F	1	2	X	507973209
242153113	114026922	5	M	9	5	450125461	X
242153114	114026922	55	M	1	1	X	507979485
242153116	114026922	25	F	1	2	X	507979832
242153121	114042057	5	M	9	5	450113448	X
242153124	114042057	25	F	1	2	X	507975266
242153125	114039952	5	M	9	5	450144316	X
242153126	114039952	55	M	1	1	X	507950176
242153133	114015487	5	M	9	5	450123112	X
242153136	114015487	25	F	1	2	X	507975421
242153138	114032212	55	M	1	1	X	507952674
242153140	114032212	25	F	1	2	X	507976129
242153142	114021233	55	M	1	1	X	507977362
242153143	114021233	52	F	1	0	X	507975074
242153144	114021233	25	F	1	2	X	507978320
242153145	114017549	5	M	9	5	450113448	X
