sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
114015355	290718002013	1	30800	38.5450463	-90.9930607
114015356	290718002013	1	18900	38.5452707	-90.9922100
114015357	290718002013	1	28500	38.5479155	-91.0037961
114015358	290718002013	1	98000	38.5401348	-90.9820880
114015359	290718002013	1	101800	38.5401927	-90.9827274
114015360	290718002013	1	33000	38.5488967	-91.0036324
114015361	290718002013	1	59900	38.5489062	-91.0034854
114015362	290718002013	1	100000	38.5485226	-91.0033501
114015363	290718002013	1	98000	38.5493089	-90.9958685
114015364	290718002013	1	41000	38.5489507	-90.9958097
114015365	290718002013	1	43900	38.5452361	-91.0059552
114015366	290718002014	1	48000	38.5395637	-91.0088659
114015367	290718002014	1	100000	38.5444763	-91.0099886
114015368	290718002014	1	64000	38.5443687	-91.0101162
114015369	290718002014	1	100400	38.5440150	-91.0103439
114015370	290718002014	1	51200	38.5398892	-91.0114720
114015371	290718002014	1	64700	38.5395534	-91.0114687
114015372	290718002014	1	35000	38.5397279	-91.0114420
114015373	290718002014	1	33100	38.5401878	-91.0121864
114015374	290718002014	1	61900	38.5399204	-91.0125497
114015375	290718002014	1	10000	38.5442917	-91.0113183
114015376	290718002014	1	106000	38.5446057	-91.0106800
114015377	290718002014	1	54990	38.5445233	-91.0106237
114015378	290718002014	1	115700	38.5443020	-91.0124305
114015379	290718002014	1	-6103	38.5447661	-91.0119286
114015380	290718002014	1	34000	38.5444694	-91.0121202
114015381	290718002014	1	55000	38.5423526	-91.0129004
114015382	290718002014	1	24300	38.5426577	-91.0127554
114015383	290718002014	1	29200	38.5425747	-91.0122171
114015384	290718002014	1	160000	38.5405129	-91.0059009
114015385	290718002014	1	73630	38.5404456	-91.0068787
114015386	290718002014	1	25000	38.5404002	-91.0063104
114015387	290718002014	1	51400	38.5406141	-91.0072888
114015388	290718002014	1	22400	38.5423193	-91.0064078
114015389	290718002014	1	7300	38.5424828	-91.0062299
114015390	290718002014	1	7200	38.5426899	-91.0069941
114015391	290718002014	1	29500	38.5388822	-91.0059766
114015392	290718002014	1	21600	38.5384490	-91.0061598
114015393	290718002014	1	32800	38.5390751	-91.0057385
114015394	290718002014	1	8200	38.5435585	-91.0110388
114015395	290718002014	1	22000	38.5437871	-91.0106577
114015396	290718002014	1	28800	38.5436357	-91.0116816
114015397	290718002014	1	13600	38.5440240	-91.0169067
114015398	290718002014	1	74900	38.5437293	-91.0168378
114015399	290718002014	1	47000	38.5439070	-91.0167493
114015400	290718002014	1	13000	38.5401236	-91.0108226
114015401	290718002014	1	70000	38.5397740	-91.0102709
114015402	290718002014	1	29800	38.5394884	-91.0106221
114015403	290718002014	1	78000	38.5442724	-91.0064161
114015404	290718002014	1	7550	38.5439011	-91.0068706
114015405	290718002014	1	70000	38.5441239	-91.0067089
114015406	290718002014	1	106800	38.5457806	-91.0148743
114015407	290718002014	1	30000	38.5457240	-91.0148208
114015408	290718002014	1	83000	38.5458194	-91.0146314
114015409	290718002014	1	10600	38.5487058	-91.0061508
114015410	290718002014	1	95950	38.5490554	-91.0056793
114015411	290718002014	1	10900	38.5482933	-91.0062005
114015412	290718002014	1	30600	38.5436376	-91.0096600
114015413	290718002014	1	39100	38.5431000	-91.0103224
114015414	290718002014	1	67400	38.5432563	-91.0102605
114015415	290718002014	1	8400	38.5454698	-91.0067710
114015416	290718002014	1	54400	38.5448528	-91.0069694
114015417	290718002014	1	21100	38.5387293	-91.0088195
114015418	290718002014	1	48200	38.5389848	-91.0096401
114015419	290718002014	1	5300	38.5427727	-91.0117822
114015420	290718002014	1	3000	38.5430520	-91.0117062
114015421	290718002014	1	20200	38.5427094	-91.0110852
114015422	290718002014	1	93800	38.5419929	-91.0094647
114015423	290718002014	1	4800	38.5420254	-91.0093383
114015424	290718002014	1	24950	38.5412930	-91.0088275
114015425	290718002014	1	11400	38.5416906	-91.0107037
114015426	290718002014	1	60100	38.5414901	-91.0097386
114015427	290718002014	1	68300	38.5414031	-91.0100597
114015428	290718002014	1	133300	38.5465857	-91.0143489
114015429	290718002014	1	29500	38.5463075	-91.0149201
114015430	290718002014	1	121000	38.5460557	-91.0148037
114015431	290718002014	1	33000	38.5430709	-91.0067722
114015432	290718002014	1	128000	38.5432652	-91.0068410
114015433	290718002014	1	7200	38.5401831	-91.0082794
114015434	290718002014	1	12020	38.5396378	-91.0084802
114015435	290718002014	1	16600	38.5404631	-91.0075468
114015436	290718002014	1	56000	38.5407037	-91.0081999
114015437	290718002014	1	77000	38.5515683	-91.0137035
114015438	290718002014	1	0	38.5515129	-91.0137885
114015439	290718002014	1	12000	38.5526072	-91.0135198
114015440	290718002014	1	126000	38.5485325	-91.0088679
114015441	290718002014	1	10700	38.5487111	-91.0090572
114015442	290718002014	1	117020	38.5476739	-91.0124514
114015443	290718002014	1	110000	38.5475499	-91.0117965
114015444	290718002014	1	8400	38.5411376	-91.0079991
114015445	290718002014	1	32000	38.5418628	-91.0077981
114015446	290718002014	1	10000	38.5434617	-91.0091084
114015447	290718002014	1	127600	38.5438054	-91.0092772
114015448	290718002014	1	33900	38.5417685	-91.0117006
114015449	290718002014	1	83000	38.5416322	-91.0116979
114015450	290718002014	1	110600	38.5423020	-91.0097796
114015451	290718002014	1	68000	38.5429678	-91.0096891
114015452	290718002014	1	94900	38.5433794	-91.0076110
114015453	290718002014	1	38200	38.5437196	-91.0075947
114015454	290718002014	1	59560	38.5411512	-91.0141473
114015455	290718002014	1	57300	38.5407232	-91.0132966
114015456	290718002014	1	27000	38.5421010	-91.0090691
114015457	290718002014	1	33000	38.5427214	-91.0083864
114015458	290718002014	1	14300	38.5521151	-91.0066203
114015459	290718002014	1	16500	38.5520433	-91.0065842
114015460	290718002014	1	22800	38.5523596	-91.0082247
114015461	290718002014	1	29400	38.5524912	-91.0078450
114015462	290718002014	1	28600	38.5518359	-91.0064462
114015463	290718002014	1	9600	38.5526007	-91.0063799
114015464	290718002014	1	352000	38.5413840	-91.0150709
114015465	290718002014	1	14000	38.5410780	-91.0143862
114015466	290718002014	1	5300	38.5428163	-91.0077011
114015467	290718002014	1	40000	38.5421699	-91.0079056
114015468	290718002014	1	26900	38.5458524	-91.0153644
114015469	290718002014	1	43500	38.5451788	-91.0153174
114015470	290718002014	1	60000	38.5477766	-91.0155319
114015471	290718002014	1	60000	38.5482533	-91.0155475
114015472	290718002014	1	1600	38.5389011	-91.0102852
114015473	290718002014	1	85000	38.5477892	-91.0133947
114015474	290718002014	1	29900	38.5462244	-91.0156043
114015475	290718002014	1	10200	38.5418244	-91.0146330
114015476	290718002014	1	15600	38.5453978	-91.0074413
114015477	290718002014	1	23700	38.5420509	-91.0162224
114015478	290718002014	1	17200	38.5450585	-91.0086144
114015479	290718002014	2	17630	38.5559356	-91.0124674
114015480	290718002014	1	48900	38.5562399	-91.0131259
114015481	290718002014	1	98200	38.5562787	-91.0128020
114015482	290718002014	1	85100	38.5556358	-91.0130874
114015483	290718002014	1	97000	38.5558347	-91.0126288
114015484	290718002014	1	30400	38.5563480	-91.0129997
114015485	290718002014	1	96900	38.5562658	-91.0130221
114015486	290718002014	2	29700	38.5556809	-91.0122909
114015487	290718002014	1	86600	38.5559209	-91.0125937
114015488	290718002014	1	13510	38.5559496	-91.0122965
114015489	290718002014	1	100000	38.5558110	-91.0129963
114015490	290718002014	1	225300	38.5560249	-91.0123609
114015491	290718002014	1	25800	38.5561959	-91.0124961
114015492	290718002014	1	51950	38.5559232	-91.0132213
114015493	290718002014	1	126200	38.5557494	-91.0132277
114015494	290718002014	1	40000	38.5560017	-91.0132423
114015495	290718002014	1	36700	38.5557513	-91.0122579
114015496	290718002014	1	81500	38.5559924	-91.0127644
114015497	290718002014	1	104000	38.5561696	-91.0127433
114015498	290718002014	1	52000	38.5559335	-91.0129860
114015499	290718002014	1	10600	38.5559880	-91.0127129
114015500	290718002014	1	6000	38.5559149	-91.0131833
114015501	290718002014	1	31300	38.5556720	-91.0121400
114015502	290718002014	1	12200	38.5563444	-91.0129399
114015503	290718002014	1	62000	38.5560443	-91.0126821
114015504	290718002014	1	23000	38.5558660	-91.0132399
114015505	290718002014	1	27000	38.5556296	-91.0131292
114015506	290718002014	1	72101	38.5556210	-91.0128435
114015507	290718002014	1	30000	38.5563395	-91.0130243
114015508	290718002014	1	46000	38.5513757	-91.0049530
114015509	290718002014	1	40000	38.5514248	-91.0049550
114015510	290718002014	1	59200	38.5516025	-91.0043231
114015511	290718002014	1	280200	38.5508710	-91.0053842
114015512	290718002014	1	23400	38.5513819	-91.0052049
114015513	290718002014	1	30100	38.5509800	-91.0044042
114015514	290718002014	1	28000	38.5509771	-91.0046661
114015515	290718002014	2	12100	38.5510225	-91.0054716
114015516	290718002014	1	26500	38.5508424	-91.0047176
114015517	290718002014	1	29500	38.5513909	-91.0049244
114015518	290718002014	1	8970	38.5511570	-91.0046671
114015519	290718002014	1	12000	38.5514275	-91.0047190
114015520	290718002014	1	49000	38.5515115	-91.0050437
114015521	290718002014	1	59000	38.5514618	-91.0046552
114015522	290718002014	1	80140	38.5515825	-91.0045511
114015523	290718002014	1	78800	38.5509995	-91.0048716
114015524	290718002014	1	25000	38.5516731	-91.0048842
114015525	290718002014	1	8600	38.5511950	-91.0044671
114015526	290718002014	1	62800	38.5516556	-91.0044577
114015527	290718002014	1	105000	38.5508766	-91.0049553
114015528	290718002014	1	27690	38.5511668	-91.0048242
114015529	290718002014	1	32000	38.5510658	-91.0051884
114015530	290718002014	1	111200	38.5510464	-91.0048235
114015531	290718002014	1	115000	38.5538909	-91.0094029
114015532	290718002014	1	90000	38.5544996	-91.0095615
114015533	290718002014	1	10500	38.5541280	-91.0095812
114015534	290718002014	1	49420	38.5542349	-91.0091523
114015535	290718002014	1	86600	38.5539876	-91.0096338
114015536	290718002014	1	40200	38.5536997	-91.0095362
114015537	290718002014	1	17200	38.5544725	-91.0096677
114015538	290718002014	1	52000	38.5542853	-91.0096631
114015539	290718002014	2	78500	38.5537245	-91.0089909
114015540	290718002014	1	25000	38.5542872	-91.0097942
114015541	290718002014	1	48000	38.5541941	-91.0098948
114015542	290718002014	1	67000	38.5541745	-91.0090853
114015543	290718002014	1	140000	38.5541059	-91.0089657
114015544	290718002014	1	104000	38.5539296	-91.0096901
114015545	290718002014	1	122100	38.5540955	-91.0090826
114015546	290718002014	1	60000	38.5542061	-91.0097201
114015547	290718002014	1	55500	38.5540755	-91.0094085
114015548	290718002014	1	31620	38.5547793	-91.0107911
114015549	290718002014	1	9600	38.5550296	-91.0104241
114015550	290718002014	1	31800	38.5547917	-91.0104153
114015551	290718002014	1	12700	38.5548583	-91.0109655
114015552	290718002014	1	5300	38.5546379	-91.0102438
114015553	290718002014	2	16400	38.5550409	-91.0107238
114015554	290718002014	1	5000	38.5551857	-91.0109525
114015555	290718002014	1	26800	38.5537773	-91.0110227
114015556	290718002014	1	89000	38.5543602	-91.0105339
114015557	290718002014	1	83000	38.5545806	-91.0101609
114015558	290718002014	1	53700	38.5544232	-91.0100162
114015559	290718002014	1	78700	38.5543010	-91.0108211
114015560	290718002014	1	98400	38.5544876	-91.0102393
114015561	290718002014	1	21000	38.5540628	-91.0105379
114015562	290718002014	1	13700	38.5539020	-91.0100615
114015563	290718002014	1	128000	38.5541551	-91.0107059
114015564	290718002014	1	13510	38.5539500	-91.0109303
114015565	290718002014	1	26000	38.5540793	-91.0109791
114015566	290718002014	1	60000	38.5538598	-91.0103006
114015567	290718002014	1	6000	38.5543713	-91.0106356
114015568	290718002014	1	31400	38.5538551	-91.0102091
114015569	290718002014	1	22600	38.5539782	-91.0103705
114015570	290718002014	1	31700	38.5543414	-91.0108889
114015571	290718002014	1	122100	38.5556180	-91.0117041
114015572	290718002014	1	30400	38.5555748	-91.0116280
114015573	290718002014	1	62500	38.5556766	-91.0120983
114015574	290718002014	1	41810	38.5550723	-91.0118843
114015575	290718002014	2	1500	38.5553648	-91.0115083
114015576	290718002014	1	10000	38.5550114	-91.0113748
114015577	290718002014	1	112200	38.5551563	-91.0115503
114015578	290718002014	1	25000	38.5547553	-91.0111084
114015579	290718002014	1	24000	38.5553903	-91.0111345
114015580	290718002014	1	75000	38.5550182	-91.0114819
114015581	290718002014	1	123000	38.5551579	-91.0121171
114015582	290718002014	1	62000	38.5551030	-91.0121048
114015583	290718002014	1	280200	38.5547262	-91.0115698
114015584	290718002014	1	0	38.5552807	-91.0114951
114015585	290718002014	1	24400	38.5550033	-91.0116623
114015586	290718002014	1	31000	38.5555155	-91.0114384
114015587	290718002014	1	31200	38.5553573	-91.0112341
114015588	290718002014	1	122000	38.5554296	-91.0114303
114015589	290718002014	1	92900	38.5474634	-91.0135209
114015590	290718002014	2	125200	38.5474386	-91.0135037
114015591	290718002014	1	30000	38.5475585	-91.0131093
114015592	290718002014	1	13800	38.5468414	-91.0136413
114015593	290718002014	1	7400	38.5468164	-91.0132877
114015594	290718002014	1	26000	38.5470480	-91.0135684
114015595	290718002014	1	11900	38.5474312	-91.0127331
114015596	290718002014	1	45500	38.5475662	-91.0129394
114015597	290718002014	1	47000	38.5474321	-91.0134189
114015598	290718002014	1	10600	38.5474976	-91.0133206
114015599	290718002014	1	311000	38.5499996	-91.0130011
114015600	290718002014	1	58000	38.5513824	-91.0124093
114015601	290718002014	1	77000	38.5560867	-91.0124378
114015602	290718002014	1	14400	38.5559600	-91.0132419
114015603	290718002014	1	13700	38.5563620	-91.0131130
114015604	290718002014	1	65400	38.5563412	-91.0130295
114015605	290718002014	1	31000	38.5558375	-91.0122472
114015606	290718002014	1	79000	38.5559080	-91.0129951
114015607	290718002014	1	9300	38.5561058	-91.0125882
114015608	290718002014	1	31800	38.5558656	-91.0130180
114015609	290718002014	1	93080	38.5557839	-91.0125935
114015610	290718002014	1	25000	38.5561190	-91.0132393
114015611	290718002014	1	62400	38.5559600	-91.0127996
114015612	290718002014	2	78500	38.5558415	-91.0122880
114015613	290718002014	1	36000	38.5560545	-91.0128371
114015614	290718002014	1	24000	38.5563020	-91.0131726
114015615	290718002014	1	86700	38.5558009	-91.0121255
114015616	290718002014	1	17100	38.5561940	-91.0125827
114015617	290718002014	1	128000	38.5561074	-91.0131375
114015618	290718002014	1	66700	38.5564034	-91.0129204
114015619	290718002014	1	25000	38.5561062	-91.0129769
114015620	290718002014	1	29000	38.5557920	-91.0125184
114015621	290718002014	1	32400	38.5557309	-91.0121684
114015622	290718002014	1	100000	38.5557374	-91.0126577
114015623	290718002014	1	100000	38.5561177	-91.0130713
114015624	290718002014	1	7550	38.5556809	-91.0124301
114015625	290718002014	1	78000	38.5562893	-91.0129709
114015626	290718002014	1	122600	38.5560362	-91.0123695
114015627	290718002014	1	31900	38.5515361	-91.0118834
114015628	290718002014	1	170000	38.5471494	-91.0127072
114015629	290718002014	1	107000	38.5547139	-91.0101877
114015630	290718002014	1	23000	38.5560424	-91.0131418
114015631	290718002014	1	30200	38.5546600	-91.0104441
114015632	290718002014	1	143000	38.5509342	-91.0053138
114015633	290718002014	1	37400	38.5513364	-91.0053370
114015634	290718002014	1	98500	38.5516760	-91.0048054
114015635	290718002014	1	25300	38.5514755	-91.0051467
114015636	290718002014	1	60000	38.5516413	-91.0046426
114015637	290718002014	1	50000	38.5558037	-91.0132569
114015638	290718002014	1	56500	38.5559149	-91.0121019
114015639	290718002014	1	55000	38.5509708	-91.0052579
114015640	290718002014	1	98700	38.5512025	-91.0043755
114015641	290718002014	1	26900	38.5509800	-91.0049986
114015642	290718002014	1	30400	38.5513795	-91.0044556
114015643	290718002014	1	52000	38.5509683	-91.0047144
114015644	290718002014	1	25100	38.5508972	-91.0044079
114015645	290718002014	1	121000	38.5512476	-91.0043107
114015646	290718002014	1	30000	38.5514583	-91.0052980
114015647	290718002014	1	48000	38.5515154	-91.0050944
114015648	290718002014	1	28300	38.5510846	-91.0043252
114015649	290718002014	1	110000	38.5546255	-91.0104273
114015650	290718002014	1	143000	38.5540158	-91.0091965
114015651	290718002014	1	6000	38.5508839	-91.0054803
114015652	290718002014	1	54100	38.5509803	-91.0050408
114015653	290718002014	1	67000	38.5512274	-91.0051492
114015654	290718002014	1	15400	38.5515446	-91.0043760
114015655	290718002014	1	16000	38.5516120	-91.0054090
114015656	290718002014	1	123000	38.5512955	-91.0052556
114015657	290718002014	1	70400	38.5512602	-91.0054354
114015658	290718002014	1	21000	38.5510713	-91.0047996
114015659	290718002014	1	46000	38.5543935	-91.0092163
114015660	290718002014	1	45700	38.5536858	-91.0090482
114015661	290718002014	1	152000	38.5541347	-91.0098965
114015662	290718002014	1	24400	38.5539666	-91.0095316
114015663	290718002014	1	33000	38.5539576	-91.0089902
114015664	290718002014	1	66000	38.5542180	-91.0097881
114015665	290718002014	1	12400	38.5541706	-91.0092484
114015666	290718002014	2	84300	38.5542822	-91.0093955
114015667	290718002014	1	28610	38.5539684	-91.0093740
114015668	290718002014	1	100000	38.5544907	-91.0096215
114015669	290718002014	1	80000	38.5543930	-91.0094222
114015670	290718002014	1	65400	38.5542666	-91.0088898
